OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
71572,7-ELEVEN #41525,US-460 & SR-630,Disputanta,VA,180,2.999,37.1237095,-77.2241782
71573,RACETRAC #2588,I-4 & US-301,Tampa,FL,225,3.299,27.9449854,-82.4583107
71574,RACETRAC #2594,US-441 ,Dublin,GA,85,2.999,32.5346273,-82.9073469
71577,TOOT N TOTUM #130,US-87 & Dorsey Rd,Clayton,NM,585,3.199,36.4382707,-103.1697391
71579,KWIK TRIP #1138,SR 28,Sheboygan,WI,444,3.24233333,43.849074,-88.0471606
71582,LOVES TRAVEL STOP #847,US-601 & SR-207,Pageland,SC,46,3.38566666,34.7719578,-80.3914661
71586,ALLTOWN FRESH,US-9 & SR-23,Livingston,NY,12,3.699,42.7360902,-77.7781416
71592,THE WOODSHED,US-59 & SR-10,Welch                                   ,OK,307,3.099,36.8745952,-95.0937744
71594,BP,US-20 & SR13,Middlebury,IN,465,3.799,41.6574314,-85.7119085
71595,Hucks Market #100,US-36,Hannibal                                ,MO,494,3.13233333,39.7145732,-91.403792
71596,ALLSUPS #2379,US-70/US-380,Tinnie,NM,700,3.359,33.3685809,-105.2058835
71597,Allsups #2380,US-84,Sudan,TX,700,3.199,34.0677963,-102.5247438
71603,FLYERS #3223,US-70/191,Safford,AZ,980,3.86233333,32.834162,-109.7053628
71605,Allsups Convenience Store #2377,US-70 & US-54,Alamogordo,NM,640,3.06233333,32.8998822,-105.9602081
71606,Allsups #2396,HWY 62 82 179,Wolfforth,TX,700,2.91566666,33.4984556,-102.0273027
71609,QUIKTRIP #73,"US-75, US 62",Henryetta,OK,560,3.02566666,35.4324127,-95.9749521
71610,FRIENDLY GUS #25,US-80 & SR-338,Dudley                                  ,GA,85,3.83233333,32.5423872,-83.0704273
71617,CIRCLE K #2709087,US-98/US-19,Chiefland,FL,75,3.58233333,29.5109065,-82.8758596
71622,Circle K #2706628,SR-193 & SR-163 ,Theodore,AL,715,3.39233333,30.5463684,-88.2023937
71623,Circle K #2706637,US-43,Grove Hill,AL,715,3.719,31.7206435,-87.778147
71625,MAVERIK COUNTRY STORE #679,US-160/285 & SR-17,Alamosa,CO,803,3.349,37.4717447,-105.8588767
71629,KWIK TRIP #1139,SR-95 & SR-65,Cambridge,MN,451,3.399,45.5727408,-93.2243921
71631,RACEWAY #6891,SR-20 & SR-67,Decatur                                 ,AL,615,3.099,34.6060203,-86.9838165
71632,Loves Travel Stop #819,SR-21 & SR-275,Rincon,GA,195,3.33066666,32.2960289,-81.2353905
71635,Racetrac #2610,US-231,Murfreesboro,TN,460,3.049,35.8104937,-86.3969561
71636,RACETRAC #2580,US-41 & SR-268,Murfreesboro,TN,460,3.03233333,35.8460396,-86.3921096
71640,RACETRAC #2544,SR-81 & SR-316,Bethlehem,GA,16,3.31233333,33.9328842,-83.7129958
71641,76,I-17,Phoenix,AZ,930,3.23233333,33.4286447,-112.0760964
71648,QUIKTRIP #7149,I-24 Exit 8,Clarksville,TN,460,2.91566666,36.6303845,-87.3168149
71649,Allsups Convenience Store #2385,US-183 & US-180,Breckenridge,TX,575,3.30733333,32.7554791,-98.9026798
71650,ALLSUPS CONVENIENCE STORE #2405,SR-208 & SR-158,Robert Lee,TX,612,3.26566666,31.8952852,-100.483126
71652,CIRCLE K #4705575,SR-261,Akron,OH,249,3.769,41.0914449,-81.5129028
71653,MAVERIK COUNTRY STORE #701,US-160,Durango,CO,614,3.299,37.2462096,-107.8739987
71655,79 ONE STOP,SR-62 & SR-37,Saint Croix                             ,IN,415,3.499,38.2239531,-86.5863387
71656,CASEYS #3268,US-59 & SR-119,Appleton,MN,522,3.44566666,45.196906,-96.019767
71663,Allsups #2388,I-27 & SR-217,Canyon,TX,585,2.90066666,34.9789849,-101.9281915
71664,RUTTERS #95,SR-9,Martinsburg,WV,22,3.999,39.4562528,-77.9639604
71668,7-ELEVEN #41572,I-77 & US-70,Statesville,NC,46,2.859,35.7827676,-80.8873574
71672,7-ELEVEN #41573,US-67,Glen Rose,TX,765,3.589,32.2410283,-97.7517611
71674,Kwik Trip #1177,SR-65,Cambridge,MN,451,3.424,45.5628513,-93.2229698
71676,CIRCLE K #4702409,US-52,Lafayette,IN,375,3.15733333,40.3823854,-86.8432157
71680,Alexs Shelby Truck Stop,US HWY 278 & SR 32,Shelby,MS,655,3.199,33.9509439,-90.7678781
71681,WASPYS TRUCK STOP,US-71,Audubon,IA,319,3.31566666,41.7252763,-94.9372087
71683,GAS N WASH,US HWY 6,Joliet,IL,365,3.799,41.5475812,-88.0104219
71685,ON THE ROAD 110,US-59,Diboll,TX,618,3.199,31.1728328,-94.7715093
71691,ALLSUPS #2399,US-287 & SR-207,Claude,TX,585,2.929,35.1081103,-101.362741
71695,KWIK TRIP #1126,US-14/US-61,La Crosse,WI,444,3.384,43.7737526,-91.2184696
71698,Kwik Star #1142,hwy 6,Iowa City                               ,IA,380,3.134,41.6472977,-91.5398584
71702,SHOP AND SAVE,US-220 & CR-734,Ridgeway                                ,VA,65,3.909,36.5768047,-79.8583721
71707,QUARLES #4437,US HWY 30,Lancaster,PA,208,3.999,39.9943389,-76.0359067
71714,RACETRAC #2576,SR-997 & SR-994,Miami,FL,95,3.28733333,25.7741566,-80.1935973
71715,Allsups Convenience Store #2401,US-87,San Angelo,TX,612,3.19566666,31.4238394,-100.4160415
71716,Allsups #2404,US-62,Carlsbad,NM,593,3.194,32.414124,-104.2290221
71717,Kwik Trip #1199,US-14 ,Darien                                  ,WI,345,3.199,42.6023888,-88.7140137
71718,KWIK STAR #1158,US-30,Ames,IA,320,3.174,42.0227971,-93.6219608
71721,HUCKS FOOD & FUEL #314,US-50/150,Washington,IN,510,3.46233333,38.6523431,-87.1342158
71722,MAVERIK #5392,FM-16,Keenesburg,CO,800,3.154,40.1081705,-104.519701
71723,ALLSUPS CONVENIENCE #2398,SR-70,Pampa,TX,585,3.079,35.5378292,-100.9715212
71724,ALLSUPS CONVENIENCE #2403,US-180,Mineral Wells,TX,630,3.00566666,32.803621,-98.1454163
71725,Allsups Convenience Store #2406,US-67,Rankin,TX,710,3.499,31.2200003,-101.9441695
71726,Kwik Trip #1152,US HWY 169,Saint Peter,MN,425,3.724,44.3232658,-93.9578151
71735,Loves Travel Stop #811,US-395,Pasco,WA,925,4.589,46.2249366,-119.1358328
71771,BREAK TIME #3170,SR-13 & HWY-T,Bolivar,MO,535,3.374,37.6136916,-93.4107968
71772,Kwik Trip #1137,US-8,Saint Croix Falls                       ,WI,451,3.524,45.3976163,-92.6097464
71774,CASEYS #4292,1020 5TH ST ,Carrollton                              ,IL,574,3.289,39.2906734,-90.4069675
71775,Caseys #3950,US-270 & US-54,Liberal,KS,525,3.319,37.0398062,-100.9222517
71784,7-ELEVEN #41750,I-4 & SR-33,Lakeland,FL,225,3.289,28.0394654,-81.9498042
71785,7-ELEVEN #41266,I-81 & SR-924,Hazleton,PA,200,3.839,40.9548956,-75.9769572
71787,PUMP & PANTRY #55,US-159 & US-73,Falls City,NE,486,3.239,40.0608106,-95.6018932
71792,KWIK TRIP #1147,US-71 & SR-60,Windom                                  ,MN,425,3.349,43.8663464,-95.1169366
71794,KWIK TRIP #1174,US-51 & US-2,Ironwood,MI,334,3.479,46.4555673,-90.1684371
71805,RACETRAC #2583,I-24E,La Vergne,TN,460,2.899,35.9877862,-86.5846717
71806,RACETRAC #2600,SR-70,Okeechobee,FL,140,3.299,27.2436776,-80.8234317
71808,WEIGELS #100,SR 153,Chattanooga,TN,405,3.01566666,35.1190382,-85.2356642
71811,7-ELEVEN #41826,SR-722 & SR-283,Lancaster,PA,70,4.129,40.0379958,-76.3056707
71812,KWIK TRIP #1198,I-43 & Hwy AA,Oostburg,WI,444,3.24233333,43.6231131,-87.7983447
71813,Kweik Star #1156,SR-150 & SR-3,Oelwein,IA,565,3.58233333,42.6778743,-91.9145143
71814,TEX-BEST #531,US-90,Uvalde,TX,740,2.874,29.2127622,-99.7765339
71817,KWIK TRIP #1128,US-12,Altoona,WI,295,3.33233333,44.7954128,-91.4504285
71824,QuikTrip #4052,US 181 S,San Antonio,TX,740,2.92233333,29.3255179,-98.4296298
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.159,46.4812862,-90.0209913
71827,KWIK TRIP #1188,US-12,Cokato,MN,451,3.474,45.0800016,-94.1866163
71832,SHEETZ #753,SR 3,Seville,OH,249,3.08233333,41.0101095,-81.863416
71833,Circle K #2706636,US HWY 43,Jackson,AL,715,3.899,34.4937016,-87.7276802
71835,CUZZS TRAVEL DEPOT,US 43 N,Thomasville,AL,715,3.599,31.8638179,-87.7468379
71839,RUTTERS #92,US-222 & SR-737,Kutztown,PA,90,3.699,40.5173165,-75.7774177
71841,Quick Fuel #3193,US-69,Kansas City,KS,400,3.34566666,39.0681106,-94.6140487
71844,HD EXPRESS MART,US 20,Clyde,OH,550,3.379,41.3044287,-82.9544194
71845,ALLSUPS #2424,US 180,Millsap,TX,630,2.984,32.7471112,-98.0112485
71852,KWIK TRIP #1164,US-63,Spooner,WI,295,3.599,45.8579963,-91.8505586
71859,ALLSUPS #2415,SR 6,Meridian,TX,765,2.96566666,31.9247314,-97.6561096
71862,Loves Travel Stop #863,I-90 & SR-528,Madison,OH,305,3.849,39.8868227,-83.3937233
71866,RACETRAC #2615,"I-65, EXIT 128",Louisville,KY,415,2.919,38.1859027,-85.7429972
71867,HOLIDAY STATIONSTORE #2653855,US-12,Aberdeen,SD,530,3.10733333,45.459455,-98.5031967
71868,RACETRAC #2456,SR-44 & CR-491,Lecanto,FL,140,3.31566666,28.8516486,-82.4875982
71870,Circle K #2706479,US-280,Sylacauga,AL,615,3.799,33.1440815,-86.2569313
71871,KWIK TRIP #1133,US-10 & SR-85,Durand,WI,295,3.43066666,44.6283703,-91.9676627
71874,Rutters #85,I-76 & US-30,Bedford,PA,14,4.099,40.0271453,-78.5237447
71875,LOVES TRAVEL STOP #615,US-59 & US-79,Carthage,TX,618,3.10233333,32.1570412,-94.338114
71878,LOVES TRAVEL STOP #872,SR-78 & CR-27,Lancaster,OH,315,3.27566666,39.7136754,-82.5993294
71879,Gas N Wash Schoolhouse,FM-74,New Lenox,IL,399,3.699,41.5135327,-87.9573405
71886,QUIKTRIP #7136,US-17,Brunswick,GA,195,3.074,31.1681333,-81.4748343
71887,SHELL,I-80 & SR-63,Greenwood                               ,NE,413,3.399,40.962791,-96.4403478
71888,KJS ALPINE,US HWY 26,Alpine,WY,825,3.799,43.164783,-111.0186283
71889,Payson Cardlock,SR 260 & SR 87,Payson,AZ,930,3.709,34.2406479,-111.323026
71892,Tropic Fleet Bradenton Cardlock,US 301,Bradenton,FL,225,3.499,27.4965964,-82.5630943
71893,Tropic Fleet Rechtien Cardlock,SR-934,Miami,FL,95,3.471,25.8479287,-80.1704147
71894,Majors 663 Nacogdoches Truck Plaza,US-259 & US-59,Nacogdoches,TX,618,3.029,31.5970503,-94.5927451
71902,MURPHY EXPRESS #8928,FM-1472,Laredo,TX,693,2.84566666,27.6088557,-99.5202285
71903,ALLSUPS #2412,SR 199 W,Springtown,TX,630,2.919,32.9738269,-97.6808728
71911,MAVERIK COUNTRY STORE #706,SR-10,Castle Dale,UT,835,3.439,39.2117417,-111.0147113
71912,FUEL CITY WYLIE,SR-78,Wylie,TX,630,2.96566666,33.002486,-96.553205
71913,Circle K #4702456,I-69,Martinsville,IN,375,3.599,39.405921,-86.4347353
71914,HUCKS FOOD & Fuel #309,I-169 Exit 8,Hopkinsville,KY,490,3.474,36.8219635,-87.4801428
71923,SHEETZ #740,US-23  & SR-752,Ashville,OH,315,3.10233333,39.7156186,-82.9529584
71927,Allsups Convenience #2420,US 283,Altus,OK,770,2.979,34.6404829,-99.3339272
71929,STUCKEYS TRAVEL CENTER,I-10 & FM-365,Beaumont,TX,610,2.824,30.0829344,-94.0984277
71932,MCCLURE OIL #60,US 35,Logansport,IN,370,3.799,40.7301252,-86.3663648
71933,RHODES CONVENIENCE STORES,US-62,Sikeston                                ,MO,275,3.35066666,36.8832476,-89.5652453
71934,SHEETZ #759,I-71 & SR-734,Jeffersonville,OH,315,3.06566666,39.6536719,-83.5638094
71937,KWIK TRIP #1173,CR-10,Waconia,MN,451,3.60733333,44.8431852,-93.8188328
71942,BYRNE DAIRY #135,I-81 & SR-481,Liverpool,NY,220,4.199,43.106456,-76.217705
71946,Allsups #102450,US-87,Eden                                    ,TX,739,3.179,31.216352,-99.846552
71948,19 AND 75 FILLING STATION,US-75 & SR-19,Ivanhoe                                 ,MN,432,3.394,44.463229,-96.247372
71949,24 STORE SHELBY,SR-61,Shelby,OH,249,3.499,40.9071743,-82.6590305
71950,77/36 DUCHESS,I-77 & US-36,Newcomerstown,OH,542,3.299,40.2722923,-81.6059541
71951,7-ELEVEN #39448,I-81 & SR-682,Mount Crawford,VA,185,3.31566666,38.3564677,-78.9418566
71953,ALEX'S TRUCK STOP,US-61,Tunica,MS,435,3.299,34.6945362,-90.375728
71957,B&M Quickstop,SR-8,Mineral Point                           ,MO,540,3.699,37.9447722,-90.7242964
71958,BELL STORES,I-77 & CR-80,Dover,OH,249,3.399,40.5213381,-81.4741475
71960,BELL STORES #1159,US-30 & CR-144,Wooster,OH,249,3.659,40.7980976,-81.9397733
71961,BELL STORES #54,US-250 & SR-241,Mount Eaton,OH,249,3.499,40.6945024,-81.7031847
71962,BELLSTORES,SR-598,Galion,OH,315,3.499,40.7413446,-82.8001997
71965,CIRCLE K #2709989,US-167 & CR-405,Sheridan,AR,695,3.599,34.3100971,-92.4013484
71966,BLACK DIAMOND TRAVEL CENTER,I-26 & SR-173,Unicoi,TN,405,3.40233333,36.1072175,-82.444068
71967,BLOC STOP TRAVEL CENTER,US-19 & SR-133,ALBANY,GA,10,3.799,31.5782062,-84.1556809
71968,BLONDIES FOOD AND FUEL,US-90 & SR-69,Grand Ridge                             ,FL,20,3.59066666,30.7124146,-85.0202017
71969,BORDERVIEW GROCERY,US-11 & CR-19,Champlain,NY,39,3.799,44.986656,-73.446693
71973,SHEETZ #703,I-40 & US-70,Garner,NC,177,2.859,35.7112642,-78.6141709
71975,BP,I-81 & SR-177,Christiansburg,VA,185,3.799,37.1298517,-80.4089389
71977,BP,SR-47,Sugar Grove                             ,IL,296,3.599,41.7930868,-88.381923
71978,BP,I-29 & US-34,Pacific Junction,IA,319,3.399,41.0186897,-95.8003095
71979,KENT KWIK #219,SR-338,Odessa,TX,710,3.00733333,31.9101342,-102.2860008
71980,KENT KWIK #433,US-87,San Angelo,TX,739,3.13233333,31.4238394,-100.4160415
71981,SHEETZ #488,US-13 & US-264,Greenville                              ,NC,205,2.899,35.613224,-77.3724593
71982,MAVERIK COUNTRY STORE #665,SR-201,Magna,UT,835,3.399,40.7186849,-112.0664739
71984,BP,I-43 & SR-11,Elkhorn,WI,420,3.149,42.6719206,-88.543494
71985,Brew #12,US-20 & SR-31,Correctionville,IA,527,3.559,42.4749887,-95.785565
71988,C AND W GLOBAL,SR-429 & SR-438,Winter Garden                           ,FL,140,3.074,28.5656649,-81.5856742
71990,Allsups #2418,US-84,Snyder,TX,612,2.97233333,32.7114755,-100.873313
71991,TA Express Fairview #943,US 36,Fairview,KS,570,3.299,39.8412106,-95.7282428
71992,7-ELEVEN #41263,US-13,Bridgeville,DE,243,3.399,38.703838,-75.5888219
71994,7-ELEVEN #42058,SR-572,Lakeland,FL,225,3.48233333,27.9966662,-82.0019108
71997,7-ELEVEN #41287,SR-29,Immokalee,FL,64,3.679,26.4008559,-81.3890679
72000,7-ELEVEN #41309,US-41,Nokomis,FL,225,3.379,27.1171055,-82.4503409
72004,7-ELEVEN #41578,US-13,Seaford,DE,243,3.359,38.6513472,-75.5944188
72006,CIRCLE K #4707123,SR-2,Canaan,ME,26,3.759,44.7630602,-69.5596522
72008,CASHS #4469,US-278 & US-63,Warren,AR,635,3.499,33.6126086,-92.0645831
72011,CEFCO #107,US 190,Lampasas,TX,595,2.899,31.0697098,-98.1845711
72012,CEFCO #108,US-77,Waco,TX,765,2.99233333,31.5696961,-97.1166168
72013,CEFCO #1081,US-59,Queen City,TX,723,3.024,33.1426082,-94.1606195
72014,CEFCO #1086,US-259,Longview,TX,766,2.959,32.4801351,-94.7670539
72015,CEFCO #1096,US-82,Paris,TX,723,2.96566666,33.6737081,-95.5206253
72016,Cefco #11,US-84,Waco,TX,765,2.99566666,31.5557388,-97.1424228
72017,CEFCO #1102,SR-24 & SR-286,Paris,TX,723,2.96566666,33.6617962,-95.555513
72018,CEFCO #2071,US-377 & FM-381,Early,TX,739,2.92566666,31.742096,-98.9456052
72019,CEFCO #2081,US-84,Post,TX,700,2.94233333,33.179586,-101.3754131
72020,CEFCO #2082,SR-206 & SR-36,Cross Plains,TX,575,3.159,32.1262459,-99.1654444
72021,CEFCO #30,US-77 & SR-320,Lott,TX,765,3.011,31.2061063,-97.0326706
72022,CEFCO #65,US-84 & FM-116,Gatesville,TX,765,2.96566666,31.4351645,-97.743911
72024,CENEX,US-2 ,Stanley                                 ,ND,452,3.58233333,48.3080931,-102.3688511
72025,CENEX,US-2 ,Devils Lake                             ,ND,355,3.24066666,48.0991413,-98.8390269
72028,CENEX,US-52 & SR-15,Fessenden                               ,ND,390,3.531,47.649168,-99.629289
72030,CENEX,I-90 & SR-51,Gillette                                ,WY,822,3.489,44.290635,-105.501876
72034,CHARLIES MARKET,SR-172,Salt Lake City,UT,835,3.459,40.7665978,-112.0249587
72038,CHEVRON,I-55 & SR-570,McComb                                  ,MS,759,3.28233333,31.2435782,-90.4535887
72039,CHEVRON,SR-20 & SR-65,Hosford,FL,145,3.299,30.386585,-84.7979694
72041,CHEVRON,SR-20 & SR-71,Blountstown                             ,FL,145,3.299,30.4435293,-85.0451953
72045,MAVERIK COUNTRY STORE #710,US-6,Helper,UT,835,3.44566666,39.6865744,-110.8564777
72046,CHEVRON DBA ONE9 #1429,US-30 & US-95,Fruitland                               ,ID,785,3.349,44.0088935,-116.916414
72054,CHEVRON,US-45,Guntown,MS,742,3.299,34.4423405,-88.6757259
72060,CHEVRON FOOD MART #20,US-45 & SR-16,Scooba,MS,705,3.199,32.8290581,-88.4767398
72063,CIRCLE K #2655785,US-301,Upper Marlboro,MD,60,3.999,38.8206928,-76.7365884
72066,CIRCLE K #2741094,SR-46 ,Seguin,TX,740,2.959,29.564816,-97.9429057
72067,CIRCLE K #2741822,US-90 & FM-471,Castroville,TX,740,2.91233333,29.3565001,-98.8788844
72072,PARKERS #92,SR 17,Guyton,GA,195,2.999,32.3363045,-81.3914992
72073,CIRCLE K #2723791,I-85 & SR-54,Graham,NC,65,3.609,35.359542,-83.8337785
72077,COLDWATER TRAVEL CENTER,I-55 & SR-306,Coldwater,MS,435,3.099,34.6917684,-89.9773124
72080,Corner Store,US-180/62,Seminole,TX,710,3.129,32.7186427,-102.6405279
72081,STRIPES #2146,US-181 & SR-361,Ingleside                               ,TX,625,3.299,27.876615,-97.2098831
72082,COUNTRYMARK,SR-124,Bluffton                                ,IN,370,3.76566666,40.7500364,-85.1683916
72084,DANDY MINI MART #60,US-6 & SR-14,Troy,PA,31,3.999,41.7861639,-76.7873891
72087,DELTA,US-9,Jersey City                             ,NJ,115,3.239,40.7482989,-74.0610697
72090,DOMINO #128,US-81 & SR-66,El Reno,OK,483,3.199,35.532198,-97.9550578
72091,DUCK THRU FOOD STORE #54,US-64,Columbia,NC,470,3.523,35.9187219,-76.2378255
72097,EXPRESSWAY SERVICE STATION,US-287 & SR-25,Electra,TX,770,2.999,34.0320855,-98.9163686
72101,EXXON,US-24,Redford                                 ,MI,325,3.699,42.3783606,-83.2753019
72105,LOVES TRAVEL STOP #171,SR-375 & SR-31,McAlester,OK,560,3.43733333,34.9334981,-95.7697934
72106,Loves Country Store #118,US-77 & SR-29,Wynnewood,OK,569,2.989,34.6434171,-97.1644656
72108,FARMERS UNION OIL OF CARPIO,US-52 & SR-28,Carpio                                  ,ND,452,3.384,48.442517,-101.714606
72110,FAST STOP,US-84 & CR-1800,Lubbock,TX,700,2.999,33.4687513,-101.939572
72112,Flyers #3219,US-60,Claypool,AZ,930,3.849,33.4072839,-110.8550211
72113,Food N Fuel,US-6 & CR-4,New Lenox                               ,IL,296,3.399,41.5119761,-87.9656098
72115,FRIENDSHIP FOOD & FUEL,SR-15 & CR-244,Ecru                                    ,MS,576,3.799,34.3531595,-89.0231192
72116,FRIENDSHIP FOOD MART #90,I-90 & SR-57,Elyria,OH,305,3.779,41.3673191,-82.1073583
72118,GAS N WASH,I-355 & SR-7,HOMER GLEN,IL,296,3.599,41.6000318,-87.9381112
72120,GAS PRO TRAVEL CENTER,US-301/25,Statesboro,GA,195,3.129,32.4496525,-81.783633
72122,KWIK TRIP #1115,US-63 & US-8,Turtle Lake,WI,295,3.65566666,45.3938003,-92.1423009
72124,GET GO #3016,I-376 & SR-18,Monaca,PA,96,5.499,40.6872885,-80.2714505
72125,GETGO #7520,I-65 & US-31,Edinburgh,IN,375,3.359,39.3542176,-85.9666577
72126,GETGO #7526,I-69 & SR-332,Yorktown,IN,457,3.343,40.1736547,-85.4941396
72128,GETGO #7545,I-65 & SR-400,Whitestown,IN,375,3.30233333,39.9972626,-86.3458296
72130,GILBERTS SHELL,SR-72 & CR-59,Gilberts,IL,290,3.279,42.1034365,-88.3745145
72139,HOLMES EXPRESS,US-78 & SR-175,Memphis,TN,435,3.399,35.146026,-90.0517786
72143,Caseys #4023,US 36 & US 183,Phillipsburg                            ,KS,357,3.29233333,39.756121,-99.323985
72144,HUCKS FOOD & FUEL #397,US-68 & SR-432,Bowling Green,KY,487,3.499,36.9929203,-86.4428677
72145,JP ZEBULON,US-19,Zebulon,GA,67,3.135,33.0971013,-84.3429359
72149,IVOR MART,US-460,Hopewell,VA,180,3.699,37.3043154,-77.2872001
72150,J AND R MARKET,SR-105 & SR-326,Sour Lake                               ,TX,610,3.159,30.1402122,-94.4110239
72153,Jet Food Store,SR-15 & SR-46,Soperton,GA,85,3.41566666,32.3771182,-82.5923554
72154,JET FOOD STORE #93,US-280 & SR-135,Vidalia,GA,195,3.43233333,32.2176855,-82.4134614
72155,JIFFY TRIP #142,US-77,Newkirk                                 ,OK,500,3.059,36.880445,-97.0536215
72156,JORDANS KWIK STOP #5,US-412,Portia,AR,418,3.37566666,36.0861236,-91.0659784
72157,JORDANS KWIK STOP #52,US-67 & SR-304,Pocahontas,AR,418,3.31233333,36.2612154,-90.9711021
72160,KENJO MARKET #52,US-321,Maryville,TN,405,3.249,35.7557787,-83.9366816
72162,Krazy K's,US-45,Buckatunna                              ,MS,620,3.149,31.540069,-88.5268693
72163,KWIK FILL,US-206,Hillsborough,NJ,115,3.399,40.4768186,-74.6557782
72171,LAWTEY SHELL SERVICE,US-301 ,Lawtey                                  ,FL,75,3.599,30.0493053,-82.0700828
72181,LITTLEFIELD EXPRESS #7,US-167,Cave City,AR,418,3.349,35.9506121,-91.5483552
72184,MACS 33,US-49,Florence,MS,620,2.899,32.1558971,-90.1253484
72188,MARATHON,US-61 & SR-637,Reserve,LA,623,3.749,30.0823981,-90.5585162
72189,MARATHON,I-75 & CR-20,Middletown,OH,317,3.21566666,39.516644,-84.4041725
72190,Minuteman Food Mart #37,US-74,Leland,NC,245,3.389,34.2398528,-78.0317576
72191,MARATHON RIVERSIDE GAS,I-80 & CR-6,Elkhart,IN,465,3.499,41.6012796,-85.8590603
72194,Mobil,I-57,Riverdale,IL,365,3.699,41.6504594,-87.6612483
72195,MOBIL,US-46,Columbia,NJ,90,3.079,40.922665,-75.0900115
72196,MORGAN OIL,US-224 & CR-231,Lowellville,OH,573,3.399,41.0359418,-80.5362257
72201,MUDD CREEK COUNTRY STORE,US-79,Franklin                                ,TX,670,3.194,31.0259396,-96.4855362
72205,NIC'S,SR-97,Bainbridge,GA,20,3.379,30.8895996,-84.5685091
72206,NORTHLAKE BP,I-294 & US-45,Melrose Park,IL,290,3.699,41.900299,-87.8569745
72207,NZT,I-294,Alsip                                   ,IL,365,3.389,41.6616703,-87.7364972
72210,CITGO,US-70,Princeton                               ,NC,205,3.699,35.4560548,-78.1378144
72212,PARKERS #72,US-52 & SR- 402,Moncks Corner,SC,42,3.25566666,33.1960027,-80.0131374
72215,PIT STOP #1,SR-31 & SR-34,Weedsport                               ,NY,220,3.899,43.048677,-76.5627197
72216,Pit Stop #14,US-20/US-16,Worland,WY,836,3.829,44.0280944,-107.9543698
72217,PIEDMONT PETROLEUM,US-501,Lynchburg,VA,185,3.459,37.4141436,-79.232192
72222,RAINY LAKE OIL,CR-332 & CR-24,International Falls,MN,334,3.379,48.601033,-93.4105904
72224,RAYMOND TRUCK STOP,US-1/US-9,Newark,NJ,115,3.259,40.6874729,-74.1928866
72225,SHEETZ #144,US-220 & SR-55,Moorefield,WV,60,3.289,39.0623301,-78.9694723
72226,REBEL GAS MART,SR-7,Oxford,MS,435,3.049,34.3663773,-89.5187664
72227,RED BANKS VALERO,I-22 & SR-178,Red Banks,MS,435,2.999,34.8281516,-89.5645253
72228,REFUEL #1043,US-15,Sumter,SC,42,3.09566666,33.9221928,-80.3360818
72229,REFUEL #1047,US-521,Sumter,SC,42,3.00566666,33.9763251,-80.3990564
72230,REFUEL #1116,US-64,Apex,NC,177,3.799,35.7487502,-78.8396933
72231,RENO JUNCTION TRAVEL PLAZA,SR-59 & SR-387,Wright,WY,822,3.509,43.751281,-105.484825
72232,RICKY ROCKETS FUEL,I-294 & US-12,HICKORY HILLS,IL,291,3.999,41.7255879,-87.825055
72233,ROAD RANGER #284,I-27 & FM-1729,New Deal,TX,700,2.98566666,33.7374083,-101.8427516
72236,ROYAL FARMS #108,US-13,Cape Charles,VA,130,3.47233333,37.2671674,-76.0176986
72237,ROYAL FARMS #135,SR-404 & SR-16,Denton                                  ,MD,194,3.339,38.8845583,-75.8271564
72238,ROYAL FARMS #169,I-895 & US-40,Baltimore                               ,MD,22,3.259,39.2908816,-76.610759
72239,ROYAL FARMS #171,US-13 & SR-24,Laurel                                  ,DE,194,3.259,38.5565041,-75.5713141
72242,ROYAL FARMS #311,SR-7 & SR-43,Nottingham,MD,22,3.269,39.3639964,-76.4521842
72247,SEVEN MART,I-20 & SR-17,Delhi,LA,719,3.199,32.4576421,-91.4931736
72248,SHELBY EXPRESS,SR-175,Memphis,TN,435,3.699,35.1320149,-89.9840699
72250,RACEWAY #6854,US-278 & SR-113,Rockmart                                ,GA,18,3.17233333,34.0026005,-85.0416133
72251,SHELL,I-94 & US-12,Detroit,MI,325,3.699,42.3315509,-83.0466403
72256,SHELL,US-1,Warren                                  ,ME,203,3.999,44.1206721,-69.2868604
72259,SHELL,SR-72 & SR-25,Dundee,IL,293,3.279,42.0989145,-88.2714689
72260,Duck Thru #58,US-13 & CR-677,Suffolk,VA,130,3.449,36.7281341,-76.5834683
72261,SHELL,US-45 & CR-520,Shannon,MS,742,3.199,34.1162203,-88.7117181
72263,SPARTAN FUELS,US-80 & SR-22,Columbus,GA,50,3.309,32.4610708,-84.9880449
72264,CIRCLE K #2654249,SR 24 & SR 286,Paris,TX,723,2.959,33.6617962,-95.555513
72268,SHORT STOP,US-67/283,Santa Anna,TX,575,3.499,31.742249,-99.317606
72273,SPINX #341,SR-41,Charleston,SC,42,3.33233333,32.8229171,-80.0794573
72274,SPINX #366,SR-642,Summerville,SC,42,3.279,33.0369662,-80.2323621
72276,STAR 001,US-20 & SR-23,SOUTH BEND,IN,465,3.73233333,41.6833813,-86.2500066
72277,STOP N GAS,SR-15 & SR-39,Yorkshire                               ,NY,38,4.099,42.5300624,-78.4727976
72279,AMOCO,US-30,Clarence,IA,380,3.399,41.8887237,-91.062579
72287,CASEY'S #4522,US-81,Hennessey,OK,483,3.059,36.0997324,-97.8990401
